Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City State Zip,Inspection Date,Inspection Type,Results
1751919,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",04/13/2016,Canvass Re-inspection,Pass
1751450,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",04/06/2016,Canvass,Fail
1751619,"DINKY DONUTS, INC","DINKY DONUTS, INC",2262653,Shared Kitchen User (Long Term),Risk 2 (Medium),1223 N ROSSELL ,"OAK PARK,IL,60302",03/29/2016,Canvass,Pass
1734975,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",03/29/2016,Canvass,Pass
1734950,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",03/29/2016,Canvass,Pass
1734666,PALACINKE CREPES,PALACINKE CREPES,2437427,Mobile Prepared Food Vendor,Risk 3 (Low),4926 N RIVER RD ,"SCHILLER PARK,IL,60176",03/23/2016,License,Pass
1734651,STEVES 77 ICE CREAM,STEVES 77 ICE CREAM,2451367,Mobile Food Dispenser,Risk 3 (Low),7451 W 100TH ST ,"BRIDEVIEW,IL,",03/23/2016,License,Pass
1734423,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",03/18/2016,Canvass Re-inspection,Pass
1734331,SAUGANASH SCHOOL FOR THE YOUNG YEARS,SAUGANASH SCHOOL FOR THE YOUNG YEARS,2364330,Children's Services Facility,Risk 3 (Low),4541 W PETERSON AVE ,",IL,60646",03/17/2016,License Re-inspection,Pass
1633019,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",03/11/2016,Canvass,Fail
1683232,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",02/18/2016,Canvass Re-inspection,Pass
1631748,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",02/17/2016,Canvass,Pass
1683230,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",02/16/2016,Canvass,Pass w/ Conditions
1631651,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",02/11/2016,Canvass,Pass
1677230,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",02/10/2016,Canvass,Pass
1631567,ATTOCK SUBMARINE,ATTOCK SUBMARINE,2162440x,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",02/09/2016,Complaint,Pass w/ Conditions
1631383,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",02/05/20116,Canvass,Pass
1610095,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",01/25/2016,Canvass,Pass
1609240,B-P GAS STATION,B P,2437452,GAS STATION STORE,Risk 3 (Low),4518-4528 S CICERO AVE ,"BEDFORD PARK,IL,60638",12/31/2015,License,Pass
1386624,B-P GAS STATION,B P,2437452,GAS STATION STORE,Risk 3 (Low),4518-4528 S CICERO AVE ,"BEDFORD PARK,IL,60638",12/23/2015,License,Not Ready
1591717,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2412144,Restaurant,Risk 1 (High),1127 N STATE ST ,"CCHICAGO,IL,60610",12/15/2015,License,Pass
1591710,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2397687,Restaurant,Risk 1 (High),1127 N STATE ST ,"CCHICAGO,IL,60610",12/15/2015,Canvass,Pass w/ Conditions
1465301,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",12/09/2015,Canvass,Out of Business
1591546,FAMILY DOLLAR #3301,FAMILY DOLLAR #3301,1247850,Grocery Store,Risk 3 (Low),9101 S COMMERCIAL AVE ,"Chicago,IL,60617",12/10/2015,Canvass,Pass
1513116,GOOD EARTH MARKET,GOOD EARTH MARKET,2017278,Grocery Store,Risk 2 (Medium),6190 S ARCHER AVE ,"CHCICAGO,IL,60638",12/15/2014,Canvass,Out of Business
1589085,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",12/02/2015,Complaint Re-inspection,Pass
1588744,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",11/23/2015,Short Form Complaint,Fail
1588458,FROZEN FOODIES,FROZEN FOODIES,2404306,Restaurant,Risk 2 (Medium),2201 N HALSTED ST ,",IL,60614",11/17/2015,License,Pass
1583452,FROZEN FOODIES,FROZEN FOODIES,2404306,Restaurant,Risk 2 (Medium),2201 N HALSTED ST ,",IL,60614",10/26/2015,License,Not Ready
1583580,Ugly Mug Cafe,Ugly Mug Cafe,2278792,Restaurant,Risk 2 (Medium),1458 W Chicago AVE ,"Chicago,IL,60642",10/26/2015,Canvass,Out of Business
1583284,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",10/22/2015,Canvass Re-inspection,Pass
1578964,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",10/15/2015,Short Form Complaint,Pass
1578946,LUTZ CONTINENTAL CAFE & PASTRY SHOP,LUTZ CONTINENTAL CAFE & PASTRY SHOP,1356917,Bakery,  Risk 2 (Medium),2454-2458 W MONTROSE AVE ,"CCHICAGO,IL,60618",10/15/2015,Canvass,Fail
1442159,TIPSY CAKES AND MORE,TIPSY CAKES AND MORE,2293937,Restaurant,Risk 2 (Medium),1944 N DAMEN AVE ,"chicago,IL,60647",10/13/2015,Canvass,Pass
1578777,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391644,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",10/09/2015,License Re-inspection,Pass
1578775,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391645,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",10/09/2015,License Re-inspection,Pass
1578772,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391646,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",10/09/2015,License Re-inspection,Pass
1578771,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391647,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",10/09/2015,License Re-inspection,Pass
1578540,THE PULLMAN CAFE,THE PULLMAN CAFE,2428313,Restaurant,Risk 2 (Medium),11208 S ST. LAWRENCE ,",IL,",10/05/2015,License,Pass
1578341,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",09/30/2015,Canvass,Pass
1576002,SOUTHSIDE PIZZA INC,LITTLE CAESARS,2093093,Restaurant,Risk 2 (Medium),7902 S Exchange AVE ,"Chicago,IL,60617",09/23/2015,Canvass,Pass
1575974,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",09/23/2015,Canvass Re-inspection,Pass
1575966,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",09/23/2015,Canvass,Pass w/ Conditions
1575463,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",09/14/2015,Canvass,Fail
1575364,THE DINING ROOM AT KENDALL NFP,THE DINING ROOM,1963511,Restaurant,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/10/2015,Canvass,Pass
1575337,SAUGANASH SCHOOL FOR THE YOUNG YEARS,SAUGANASH SCHOOL FOR THE YOUNG YEARS,2364330,Children's Services Facility,Risk 3 (Low),4541 W PETERSON AVE ,",IL,60646",09/10/2015,License,Fail
1575357,KENDALL COLLEGE,KENDALL COLLEGE/CULINARY SCHOOL KITCHEN CLASSROOMS,2013962,COLLEGE,Risk 1 (High),900 N NORTH BRANCH ST ,"Chicago,IL,60642",09/10/2015,Canvass,Pass
1575242,PRIORITY ENERGY LLC,PRIORITY ENERGY LLC,2397987,PUSHCART,Risk 3 (Low),2535 WAUKEGAN RD ,"BANNOCKBURNDEERFIELD,IL,60015",09/08/2015,License,Pass w/ Conditions
1506674,NALA CAFE & RESTAURANT,NALA CAFE,2362895,Restaurant,Risk 1 (High),3419 W PETERSON AVE ,",IL,",09/03/2015,License,Pass
1506671,NALA CAFE & RESTAURANT,NALA CAFE,2362895,Restaurant,Risk 1 (High),3419 W PETERSON AVE ,",IL,",09/02/2015,License,No Entry
1566657,BRITISH AIRWAYS,BRITISH AIRWAYS,0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,",IL,60666",08/24/2015,Short Form Complaint,Pass
1566609,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",2216016,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",08/24/2015,Canvass,Pass
1566494,Duran European Sandwiches Cafe,Duran European Sandwiches Cafe,2202881,Restaurant,Risk 1 (High),529 N Milwaukee AVE ,"Chicago,IL,60642",08/20/2015,Canvass,Pass w/ Conditions
1566410,ROANOKE,RESIDENCE INN,2398430,Restaurant,Risk 1 (High),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Pass
1566403,ROANOKE,RESIDENCE INN,2398427,Restaurant,Risk 1 (High),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Pass
1566401,ROANOKE,RESIDENCE INN,2398426,Restaurant,Risk 1 (High),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Pass
1566399,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391647,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Fail
1566398,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391646,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Fail
1566396,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391645,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Fail
1566395,RESIDENCE INN CHICAGO DOWNTOWN,RESIDENCE INN CHICAGO DOWNTOWN,2391644,Restaurant,Risk 3 (Low),11 S LA SALLE ST ,"Chicago,IL,60603",08/18/2015,License,Fail
1566359,KITCHFIX,KITCHFIX GOLD COAST,2418085,Restaurant,Risk 2 (Medium),1165 N STATE ST ,",IL,",08/18/2015,License,Pass
1566316,"AMY BECK CAKE DESIGN, LLC","AMY BECK CAKE DESIGN, LLC",2079264,Bakery,Risk 1 (High),636 N RACINE AVE ,",,60642",08/17/2015,Canvass Re-inspection,Pass
1566296,PARKWEST LIQUORS AND SMOKE SHOP,PARKWEST LIQUORS,2354157,Liquor,Risk 3 (Low),2570 N LINCOLN AVE ,",IL,",08/17/2015,License Re-inspection,Pass
1562130,PARKWEST LIQUORS AND SMOKE SHOP,PARKWEST LIQUORS,2354157,Liquor,Risk 3   (Low),2570 N LINCOLN AVE ,",IL,",08/12/2015,License,Fail
1562023,"AMY BECK CAKE DESIGN, LLC","AMY BECK CAKE DESIGN, LLC",2079264,Bakery,Risk 1 (High),636 N RACINE AVE ,",,60642",08/10/2015,Canvass,Fail
1561637,KITCHFIX,KITCHFIX GOLD COAST,2418085,Restaurant,Risk 2 (Medium),1165 N STATE ST ,",IL,",07/28/2015,License,Not Ready
1445332,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612","July 17, 2015",Short Form Complaint,Pass
1445331,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",07/17/2015,License Re-inspection,Pass
1516361,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",07/16/2015,Canvass,Pass
1560129,FROZEN FOODIES,FROZEN FOODIES,2404306,Restaurant,Risk 2 (Medium),2201 N HALSTED ST ,",IL,60614",07/13/2015,License,Not Ready
1560022,BRITISH AIRWAYS,BRITISH AIRWAYS,0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,",IL,60666",07/08/2015,Canvass Re-inspection,Pass
1559991,BRITISH AIRWAYS,BRITISH AIRWAYS,0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,",IL,60666",07/07/2015,Canvass Re-inspection,Pass w/ Conditions
1559709,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",06/30/2015,Canvass,Pass
1559577,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",06/25/2015,Canvass,Pass
1559474,BRITISH AIRWAYS,BRITISH AIRWAYS,0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,",IL,60666",06/23/2015,Canvass Re-inspection,Fail
1559399,McDONALDS,MCDONALD'S,2397974,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",06/22/2015,License Re-inspection,Fail
1445320,McDONALDS,MCDONALD'S,2397974x,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",06.18.2015,License,Fail
1445319,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",06/18/2015,Canvass,Out of Business
1559251,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",06/18/2015,Canvass,Pass
1547148,CUPCAKES FOR COURAGE,CUPCAKES FOR COURAGE,2263359,Mobile Food Dispenser,Risk 3 (Low),108 W PARK ,"ELMHURST,IL,60126",06/16/2015,License,Pass
1538026,FOSTER GROCERY AND DOLLAR PLUS,,1992096,Grocery Store,Risk 3 (Low),3358 W FOSTER AVE ,",IL,",05/14/2015,Canvass,Out of Business
1546912,BRITISH AIRWAYS,BRITISH AIRWAYS,0,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,",IL,60666",06/09/2015,Canvass,Pass w/ Conditions
1546620,SAN FELIPE FRESH MARKET,SAN FELIPE FRESH MARKET,2404664,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",06/02/2015,License,Pass
1546613,MONTROSE FRESH MARKET,MONTROSE FRESH MARKET,2271128,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",06/02/2015,Canvass Re-inspection,Pass
1546615,MONTROSE FRESH MARKET,MONTROSE FRESH MARKET,2271128,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",06/02/2015,Canvass,Out of Business
1546475,TAQUERO FUSION,TAQUERO FUSION,2232101,Mobile Food Dispenser,Risk 3 (Low),7770 FRONTAGE RD ,"SKOKIE,IL,60077",05/27/2015,License,Pass
1546319,MONTROSE FRESH MARKET,MONTROSE FRESH MARKET,2271128,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",05/22/2015,Canvass,Fail
1546252,A-MI-THA RESTAURANT,A-MI-THA RESTAURANT,1143174,Restaurant,Risk 1 (High),6207 N MILWAUKEE AVE ,"Chicago,IL,60646",05/20/2015,Canvass,Pass
1546247,"DINKY DONUTS, INC","DINKY DONUTS, INC",2262653,Shared Kitchen User (Long Term),Risk 2 (Medium),1223 N ROSSELL ,"OAK PARK,IL,60302",05/20/2015,Canvass,Pass
1537962,PRIORITY ENERGY LLC,PRIORITY ENERGY LLC,2397987,PUSHCART,Risk 3 (Low),2535 WAUKEGAN RD ,"BANNOCKBURNDEERFIELD,IL,60015",05/13/2015,License,Pass w/ Conditions
1199796,Chicago Academy for the Arts,Chicago Academy for the Arts,3200708,School,Risk 3 (Low),1010 W Chicago AVE ,"Chicago,IL,60642",05/07/2015,Canvass,Pass
1537662,LA COCINITA FOOD TRUCK CHICAGO,LA COCINITA FOOD TRUCK CHICAGO,2364054,Mobile Food Preparer,Risk 1 (High),7770 FRONTAGE RD ,"SKOKIE,IL,60077",05/06/2015,Canvass,Pass
1537599,THE GODDESS GOLD COAST,THE GODDESS AND GROCER,2397687,Restaurant,Risk 1 (High),1127 N STATE ST ,"CCHICAGO,IL,60610",05/05/2015,License,Pass
1533119,THE BLANCHARD,THE BLANCHARD,2373808,Restaurant,Risk 3 (Low),1935 N LINCOLN PARK WEST ,",IL,",04/21/2015,License,Pass
1533116,THE BLANCHARD,THE BLANCHARD,2373807,Restaurant,Risk 1 (High),1935 N LINCOLN PARK WEST ,",IL,",04/21/2015,License,Pass
1447761,THE ALLERTON HOTEL,THE ALLERTON HOTEL,2313729,Restaurant,Risk 1 (High),701 N Michigan AVE ,"Chicago,IL,60611",04/17/2015,Canvass,Pass
1532913,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",04/15/2015,Complaint,Pass w/ Conditions
1532412,ATTOCK SUBMARINE,ATTOCK SUBMARINE,2162440,Restaurant,Risk 2 (Medium),3006 E 92ND ST ,"Chicago,IL,60617",03/30/2015,Complaint,Pass
1527976,South Loop Elementary,South Loop Elementary,1745,School,Risk 1 (High),1212 S Plymouth CT ,"Chicago,IL,60605",03/18/2015,Canvass,Pass
1527521,WINDY CITY CHOPS INC,,2385439,Grocery Store,Risk 3 (Low),2222 E 75TH ST ,",IL,",03/05/2015,License,Pass
1527483,Franklin Magnet,Franklin Fine Arts Magnet School,29081,School,Risk 1 (High),225 W Evergreen ST ,"Chicago,IL,60610",03/04/2015,Canvass,Pass
1527454,HUDSON NEWS GATE F8,HUDSON NEWS T2 F8,2385220,Grocery Store,Risk 3 (Low),11601 W TOUHY AVE ,",IL,60666",03/03/2015,License,Pass
1523196,BURGER KING #1310,BURGER KING,2232344,Restaurant,Risk 2 (Medium),2320-2322 S MICHIGAN AVE ,",IL,",02/23/2015,Canvass,Out of Business
1523007,BISI RESTAURANT,BISI RESTAURANT,2374042,MFD TRUCK,Risk 3 (Low),853 S ROSELLE RD ,"SCHAUMBURG,IL,60193",02/18/2015,License Re-inspection,Pass
1522821,BISI RESTAURANT,BISI RESTAURANT,2374042,MFD TRUCK,Risk 3 (Low),853 S ROSELLE RD ,"SCHAUMBURG,IL,60193",02/10/2015,License,Fail
1522589,MCDONALD'S CORPORATION,MCDONALD'S CORPORATION,1243048,Restaurant,Risk 2 (Medium),23 N WESTERN AVE ,"Chicago,IL,60612",02/03/2015,Complaint,Pass
1522480,HAROLD'S CHICKEN 57 LLC.,HAROLD'S CHICKEN,2363519. ,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",01/29/2015,Complaint,Pass
1522234,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",01/23/2015,Canvass Re-inspection,Pass
1516157,Manierre,Manierre,24311,School,Risk 1 (High),1420 N Hudson (432W) ,"CHESTNUT STREET,IL,60610",01/22/2015,Canvass,Pass
1515904,Carson (New),Carson (New),70217,School,Risk 1 (High),2550 W 56th (5600S) ST ,"chicago,IL,60629",01/14/2015,Canvass,Pass
1515897,Carson (Old),Carson (Old),22601,School,Risk 1 (High),5516 S Maplewood (2532W) AVE ,"chicago,IL,60629",01/14/2015,Canvass,Pass
1515823,EBERHART ELEMENTARY SCHOOL,EBERHART ELEMENTARY SCHOOL,23041,School,Risk 1 (High),3400 W 65th PL ,"chicago,IL,60629",01/13/2015,Canvass,Pass
1467568,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",12/30/2014,Canvass,Pass w/ Conditions
1515375,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",12/23/2014,Canvass Re-inspection,Pass
1515355,BROADWAY DOLLAR STORE,,76530,Grocery Store,Risk 3 (Low),4881 N BROADWAY ,",IL,",12/22/2014,Canvass,Out of Business
1513072,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,"CHicago,IL,60610",12/16/2014,Canvass,Fail
1512618,KING'S CHOP SUEY,KING'S CHOP SUEY,2055457,Restaurant,Risk 1 (High),4635 W 63RD ST ,"chicago,IL,60629",12/04/2014,Complaint,Pass
1502028,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,",IL,60609",11/18/2014,License Re-inspection,Pass
1418640,"KOREA FARM, INC",KOREA FARM,2277575,Wholesale,Risk 3 (Low),3445 N KIMBALL ,",IL,60618",11/10/2014,Short Form Complaint,Pass
1501529,HAROLD'S CHICKEN 57 LLC.,HAROLD'S CHICKEN,2363519,Restaurant,Risk 1 (High),6606 W NORTH AVE ,"Chicago,IL,60707",11/05/2014,License,Pass
1501314,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",10.29.2014,Canvass Re-inspection,Pass
1447538,I DREAM OF FALAFEL,I DREAM OF FALAFEL,2032750,,Risk 1 (High),329 S FRANKLIN ST ,",IL,",10/23/2014,Canvass,Business Not Located
1498112,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,",IL,60609",10/23/2014,License,Fail
1498066,Bradwell School of Excellence,Myra Bradwell Math Science and Technology Academy,22291,School,Risk 1 (High),7736 S Burnham (2800E) ,"chicago,IL,60649",10/22/2014,Canvass,Fail
1387698,"JUST LIKE HOME, BALDWIN DAY CARE","JUST LIKE HOME, BALDWIN DAY CARE",2216016,Daycare Combo 1586,Risk 1 (High),301 E 79th ST ,"Chicago,IL,60619",10/20/2014,License,Pass
1506227,SUN FRESH MARKET & DELI,SUN FRESH MARKET & DELI,2021825x,Grocery Store,Risk 1 (High),3640 N CENTRAL AVE ,"CCHICAGO,IL,60634",10/20/2014,Complaint,Pass
1497852,"51 HALSTED, INC.","51 HALSTED, INC.",2355181,Grocery Store,Risk 3 (Low),5101-5109 S HALSTED ST ,",IL,60609",10/15/2014,License,Fail
1447516,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",10/10/2014,License Re-inspection,Pass
1447493,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",09/30/2014,License,Fail
1497352,QUICKISS,ONE STOP PANTRY,2252588,Grocery Store,Risk 2 (Medium),4245 W ARMITAGE AVE ,",IL,60639",09/30/2014,Canvass,Out of Business
1447490,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",09/26/2014,License,Fail
1439561,HALSTED STREET DELI & BAGEL,,2358755,Restaurant,Risk 1 (High),133 N WELLS ST ,",IL,",09/24/2014,License,Fail
1496888,La Michoacana Natural,La Michoacana Natural,2270685,Restaurant,Risk 2 (Medium),6149 W Grand AVE ,"Chicago,IL,60639",09/18/2014,Canvass,Pass
1453541,LA CUCHARA,LA CUCHARA,2157659,Restaurant,Risk 1 (High),1521-1523 W MADISON ST ,"Chicago,IL,60607",09/15/2014,Canvass,Pass
1496490,PIKO STREET KITCHEN,PIKO STREET KITCHEN,2334778,Mobile Food Preparer,Risk 2 (Medium),627 ESTES AVE ,"SCHAUMBURG,IL,60193",09/09/2014,License,Pass
1496425,Black Magnet Branch,Black Magnet Branch,29382,School,Risk 1 (High),7133 S Coles (2500E) ,"chicago,IL,60649",09/08/2014,Canvass,Pass
1387631,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2334464,Mobile Food Dispenser,Risk 3 (Low),1509 SIBLEY BLVD ,"CALUMET CITY,IL,60409",08/27/2014,License Re-inspection,Pass
1493775,ABUNDANT RESTAURANT,ABUNDANT RESTAURANT,2334464,Mobile Food Dispenser,Risk 3 (Low),1509 SIBLEY BLVD ,"CALUMET CITY,IL,60409",08/19/2014,License,Fail
1493764,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",08/19/2014,License,Pass
1493580,AUNTIE VEE'S CUPCAKES & DESSERTS,AUNTIE VEE'S CUPCAKES & DESSERTS,2314388,Mobile Food Dispenser,Risk 3 (Low),1020 W DEVON ,"ELK GROVE VILLAGE,IL,60007",08/13/2014,License,Fail
1493248,COURAGEOUS BAKERY,COURAGEOUS BAKERY,2349251,Mobile Food Dispenser,Risk 3 (Low),108 W PARK ,"ELMHURST,IL,60126",08/05/2014,License,Pass
1493208,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",08/01/2014,Canvass Re-inspection,Pass
1491136,THREE CHEFS RESTURANT,THREE CHEFS RESTURANT,2009471,Restaurant,Risk 1 (High),8125 S HALSTED ST ,",IL,60620",07/30/2014,Canvass,Fail
1490909,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",07/24/2014,Complaint Re-inspection,Pass
1490851,AFRACAN FOOD,AFRACAN FOOD,1681317,Grocery Store,Risk 2 (Medium),4348 N ELSTON AVE ,"Chicago,IL,60641",07/22/2014,Canvass,Out of Business
1490697,MCDONALDS #12003,MCDONALDS #12003,1043070,Restaurant,Risk 2 (Medium),8871 S KINGSTON AVE ,"Chicago,IL,60617",07/17/2014,Short Form Complaint,Fail
1474077,MONTROSE FRESH MARKET,MONTROSE FRESH MARKET,2271128,Grocery Store,Risk 1 (High),3440 W MONTROSE AVE ,"Chicago,IL,60618",06/26/2014,Canvass,Pass w/ Conditions
1473859,BOHO BOHEMIAN HOUSE,BOHO,2303851,Restaurant,Risk 1 (High),11 W ILLINOIS ST ,",IL,",06/19/2014,License,Pass
1473851,BOHO BOHEMIAN HOUSE,BOHO,2303850,Restaurant,Risk 1 (High),11 W ILLINOIS ST ,",IL,",06/19/2014,License,Pass
